id,project_name,transactionNetworkId,userId,currency,amount,amountUSD,createdAt,projectId,score,mbdScore,isBadgeholder,isQfEligible,isSelfDonation
237710608,BlockThreat,10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.270Z,16730,30.479,97,FALSE,TRUE,FALSE
237710609,"DigiBastion: DNS, OpSec & Supply Chain Security",10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.284Z,16829,30.479,97,FALSE,TRUE,FALSE
237710610,Lights in Dark Rooms,10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.083Z,16563,30.479,97,FALSE,TRUE,FALSE
237710611,The Web3 OpSec Standard - W3OS,10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.428Z,16772,30.479,97,FALSE,TRUE,FALSE
237710612,ECH Institute - EthCatHerders,10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.475Z,16890,30.479,97,FALSE,TRUE,FALSE
237710613,CypherTalk Podcast: Security Education for Ethereum,10,Donor 7,GIV,10000,5.6578,2026-04-23T14:59:45.495Z,16805,30.479,97,FALSE,TRUE,FALSE
237710614,SEAL 911,100,Donor 7,GIV,10000,5.6577,2026-04-23T15:04:03.867Z,14585,30.479,97,FALSE,TRUE,FALSE
237710615,Safe Multisig Transaction Hashes,100,Donor 7,GIV,10000,5.6577,2026-04-23T15:04:03.859Z,16199,30.479,97,FALSE,TRUE,FALSE
237710616,Revoke.cash,100,Donor 7,GIV,10000,5.6577,2026-04-23T15:04:03.861Z,2955,30.479,97,FALSE,TRUE,FALSE
237710617,snekmate,100,Donor 7,GIV,10000,5.6577,2026-04-23T15:04:03.821Z,16209,30.479,97,FALSE,TRUE,FALSE
237710618,Act,10,Donor 12,USDGLO,5,5.005,2026-04-23T15:08:05.575Z,16190,23.74,31,FALSE,TRUE,FALSE
237710619,Recon Invariant Testing Extension & Framework,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.589Z,16107,23.74,31,FALSE,TRUE,FALSE
237710620,SEAL Frameworks,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.699Z,16757,23.74,31,FALSE,TRUE,FALSE
237710621,PlankEVM,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.693Z,16729,23.74,31,FALSE,TRUE,FALSE
237710622,Vyper,10,Donor 12,USDGLO,5,5.005,2026-04-23T15:08:05.652Z,14490,23.74,31,FALSE,TRUE,FALSE
237710623,SEAL 911,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.701Z,14585,23.74,31,FALSE,TRUE,FALSE
237710624,Colibri: Trustless Blockchain Data for Wallets and dApp,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.779Z,16122,23.74,31,FALSE,TRUE,FALSE
237710625,SEAL Certifications,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.741Z,16756,23.74,31,FALSE,TRUE,FALSE
237710626,Sourcify,10,Donor 12,USDGLO,5,5.005,2026-04-23T15:08:05.763Z,16173,23.74,31,FALSE,TRUE,FALSE
237710627,Soldeer,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.786Z,16880,23.74,31,FALSE,TRUE,FALSE
237710628,Forge Proposal Simulator - FPS,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:05.981Z,16944,23.74,31,FALSE,TRUE,FALSE
237710629,Revoke.cash,10,Donor 12,USDGLO,3,3.003,2026-04-23T15:08:06.462Z,2955,23.74,31,FALSE,TRUE,FALSE
237710630,SEAL Intel,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.469Z,16759,23.74,31,FALSE,TRUE,FALSE
237710631,EVMcrispr,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.605Z,1350,23.74,31,FALSE,TRUE,FALSE
237710632,Assertions.eth On-chain Transaction Guards for Ethereum,10,Donor 12,USDGLO,3,3.003,2026-04-23T15:08:06.540Z,16793,23.74,31,FALSE,TRUE,FALSE
237710633,Verifereum,10,Donor 12,USDGLO,3,3.003,2026-04-23T15:08:06.534Z,16214,23.74,31,FALSE,TRUE,FALSE
237710634,Rekt News - Ethereum's Security Intelligence Layer,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.515Z,16916,23.74,31,FALSE,TRUE,FALSE
237710635,CrossBar Open Source Security Hardware Wallet,10,Donor 12,USDGLO,3,3.003,2026-04-23T15:08:06.521Z,16940,23.74,31,FALSE,TRUE,FALSE
237710636,hevm,10,Donor 12,USDGLO,5,5.005,2026-04-23T15:08:06.544Z,16174,23.74,31,FALSE,TRUE,FALSE
237710637,Cyfrin/Solodit Tooling and Security Research,10,Donor 12,USDGLO,5,5.005,2026-04-23T15:08:06.536Z,16923,23.74,31,FALSE,TRUE,FALSE
237710639,K Stack: The Formal Verification Layer for Ethereum,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.560Z,16885,23.74,31,FALSE,TRUE,FALSE
237710640,Grego AI,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.547Z,16801,23.74,31,FALSE,TRUE,FALSE
237710641,DeFiScan,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.621Z,14863,23.74,31,FALSE,TRUE,FALSE
237710642,Dappnode,10,Donor 12,USDGLO,2,2.002,2026-04-23T15:08:06.605Z,2242,23.74,31,FALSE,TRUE,FALSE
237710646,Verity: Formal Verification for Smart Contracts,100,Donor 13,XDAI,14.39,14.38768321,2026-04-23T15:15:51.619Z,16833,29.807,44,FALSE,TRUE,FALSE
237710648,Open-Source AI Security Triage by HackenProof,1,Donor 14,USDC,20,19.9958,2026-04-23T15:17:45.853Z,16785,0,71,FALSE,TRUE,FALSE
237710649,Echidna: A Fast Smart Contract Fuzzer,10,Donor 12,USDGLO,3,2.998866,2026-04-23T15:25:01.681Z,16194,23.74,31,FALSE,TRUE,FALSE
237710651,CORE3. The open risk layer for Web3,8453,Donor 15,USDC,5.2,5.1998388,2026-04-23T15:30:12.867Z,16845,23.573,7,FALSE,TRUE,FALSE
237710653,Revoke.cash,10,Donor 1,OP,1,0.122093,2026-04-23T15:30:31.343Z,2955,8.945,29,FALSE,FALSE,FALSE
237710654,Blockscout Open-Source Block Explorer,100,Donor 7,GIV,10000,5.6715,2026-04-23T15:31:02.241Z,3452,30.479,97,FALSE,TRUE,FALSE
237710656,yAudit,8453,Donor 16,ETH,0.01,23.3602,2026-04-23T15:32:06.952Z,16744,17.266,13,FALSE,TRUE,FALSE
237710657,Drew Security,137,Donor 3,DAI,5,4.99898,2026-04-23T15:32:37.686Z,16120,0,58,FALSE,TRUE,FALSE
237710658,Pharos Watch: Transparent Stablecoins Analytics,10,Donor 12,USDGLO,1.1,1.1011,2026-04-23T15:38:49.691Z,16843,23.74,31,FALSE,TRUE,FALSE
237710660,CORE3. The open risk layer for Web3,8453,Donor 17,USDC,5,4.999105,2026-04-23T15:38:59.793Z,16845,,,FALSE,FALSE,FALSE
237710661,BlockThreat,10,Donor 1,USDC,1.05,1.04986035,2026-04-23T15:40:28.868Z,16730,8.945,29,FALSE,FALSE,FALSE
237710663,Assertions.eth On-chain Transaction Guards for Ethereum,100,Donor 18,XDAI,10,9.99804,2026-04-23T15:41:21.334Z,16793,0,93,FALSE,TRUE,FALSE
237710664,EVMcrispr,100,Donor 18,XDAI,10,9.99804,2026-04-23T15:41:21.473Z,1350,0,93,FALSE,TRUE,FALSE
237710666,snekmate,10,Donor 19,USDC,10,9.99826,2026-04-23T15:45:12.760Z,16209,18.901,38,FALSE,TRUE,FALSE
237710667,SEAL 911,10,Donor 19,USDC,5,4.99913,2026-04-23T15:45:12.881Z,14585,18.901,38,FALSE,TRUE,FALSE
237710668,Sourcify,10,Donor 19,USDC,5,4.99913,2026-04-23T15:45:12.894Z,16173,18.901,38,FALSE,TRUE,FALSE
237710669,Remix Project,10,Donor 19,USDC,5,4.99913,2026-04-23T15:45:12.815Z,16200,18.901,38,FALSE,TRUE,FALSE
237710670,Revoke.cash,10,Donor 19,USDC,5,4.99913,2026-04-23T15:45:12.798Z,2955,18.901,38,FALSE,TRUE,FALSE
237710671,ZachXBT,10,Donor 19,USDC,10,9.99826,2026-04-23T15:45:12.942Z,16822,18.901,38,FALSE,TRUE,FALSE
237710672,Vyper,10,Donor 19,USDC,10,9.99826,2026-04-23T15:45:12.989Z,14490,18.901,38,FALSE,TRUE,FALSE
237710674,Colibri: Trustless Blockchain Data for Wallets and dApp,10,Donor 19,USDC,10,9.99826,2026-04-23T15:45:13.018Z,16122,18.901,38,FALSE,TRUE,FALSE
237710675,yAudit,1,Donor 20,ETH,0.005,11.67055,2026-04-23T15:47:49.555Z,16744,0,56,FALSE,TRUE,FALSE
237710678,Blockscout Open-Source Block Explorer,10,Donor 1,GIV,200,0.11379,2026-04-23T15:51:20.327Z,3452,8.945,29,FALSE,FALSE,FALSE
237710679,Unruggable,10,Donor 19,USDC,5,4.999255,2026-04-23T15:57:23.415Z,15000,18.901,38,FALSE,TRUE,FALSE
237710680,Safe Multisig Transaction Hashes,10,Donor 21,ETH,0.003,6.99411,2026-04-23T16:18:30.819Z,16199,0,94,FALSE,TRUE,FALSE
237710681,EVMcrispr,10,Donor 21,ETH,0.005,11.65685,2026-04-23T16:18:30.822Z,1350,0,94,FALSE,TRUE,FALSE
237710682,Blobscan,10,Donor 21,ETH,0.003,6.99411,2026-04-23T16:18:30.843Z,16831,0,94,FALSE,TRUE,FALSE
237710683,Assertions.eth On-chain Transaction Guards for Ethereum,10,Donor 21,ETH,0.005,11.65685,2026-04-23T16:18:31.674Z,16793,0,94,FALSE,TRUE,FALSE
237710684,Remix Project,10,Donor 21,ETH,0.003,6.99411,2026-04-23T16:18:31.783Z,16200,0,94,FALSE,TRUE,FALSE
237710685,Walletbeat,10,Donor 21,ETH,0.003,6.99411,2026-04-23T16:18:31.822Z,16825,0,94,FALSE,TRUE,FALSE
237710687,Rekt News - Ethereum's Security Intelligence Layer,42220,Donor 22,CELO,20,1.77412,2026-04-23T16:43:38.452Z,16916,0,58,FALSE,TRUE,FALSE
237710688,Zealynx Academy,100,Donor 7,GIV,10000,5.7162,2026-04-23T16:44:38.929Z,16861,30.479,97,FALSE,TRUE,FALSE
237710689,LIF: Legitimate Intervention Framework,1,Donor 23,ETH,0.0001,0.233082,2026-04-23T16:49:45.443Z,16868,23.795,27,FALSE,TRUE,FALSE
237710691,The Web3 OpSec Standard - W3OS,1,Donor 24,ETH,1,2327.14,2026-04-23T16:56:32.838Z,16772,0,0,FALSE,FALSE,TRUE
237710692,Open-Source AI Security Triage by HackenProof,8453,Donor 25,ETH,0.008583838349,19.90677952,2026-04-23T17:07:55.569Z,16785,16.026,-1,FALSE,TRUE,FALSE
237710693,Self-Custodial Agent Authorization for Ethereum,8453,Donor 26,ETH,0.0015,3.476595,2026-04-23T17:13:33.159Z,16790,46.264,72,FALSE,TRUE,FALSE
237710694,EVMcrispr,8453,Donor 26,USDC,2,1.999694,2026-04-23T17:17:17.983Z,1350,46.264,72,FALSE,TRUE,FALSE
237710695,Assertions.eth On-chain Transaction Guards for Ethereum,100,Donor 7,GIV,10000,5.6159,2026-04-23T17:18:37.687Z,16793,30.479,97,FALSE,TRUE,FALSE
237710696,SEAL 911,100,Donor 27,XDAI,1,0.999835,2026-04-23T17:31:53.014Z,14585,19.977,6,FALSE,TRUE,FALSE
237710697,Blockscout Open-Source Block Explorer,100,Donor 27,XDAI,2.3,2.2996205,2026-04-23T17:31:53.085Z,3452,19.977,6,FALSE,TRUE,FALSE
237710698,Vyper,100,Donor 27,XDAI,1,0.999835,2026-04-23T17:31:53.108Z,14490,19.977,6,FALSE,TRUE,FALSE
237710700,Sourcify,100,Donor 27,XDAI,1,0.999835,2026-04-23T17:31:53.127Z,16173,19.977,6,FALSE,TRUE,FALSE
237710701,Anticapture by blockful,100,Donor 28,USDC,5,4.999395,2026-04-23T17:38:57.793Z,16854,31.483,52,FALSE,TRUE,FALSE
237710702,DeFiScan,10,Donor 1,GIV,0.025,0.0000139955,2026-04-23T17:39:40.346Z,14863,8.945,29,FALSE,FALSE,FALSE
237710704,Anticapture by blockful,100,Donor 28,USDC,6,5.999394,2026-04-23T17:51:37.633Z,16854,31.483,52,FALSE,TRUE,FALSE
237710705,Boring Security,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.647Z,16356,31.483,52,FALSE,TRUE,FALSE
237710706,Revoke.cash,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.664Z,2955,31.483,52,FALSE,TRUE,FALSE
237710707,SEAL Safe Harbor,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.871Z,16747,31.483,52,FALSE,TRUE,FALSE
237710708,Cyfrin/Solodit Tooling and Security Research,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.953Z,16923,31.483,52,FALSE,TRUE,FALSE
237710709,Rekt News - Ethereum's Security Intelligence Layer,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.967Z,16916,31.483,52,FALSE,TRUE,FALSE
237710710,SEAL 911,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:37.982Z,14585,31.483,52,FALSE,TRUE,FALSE
237710711,Walletbeat,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.043Z,16825,31.483,52,FALSE,TRUE,FALSE
237710712,DeFiScan,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.047Z,14863,31.483,52,FALSE,TRUE,FALSE
237710713,Blobscan,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.091Z,16831,31.483,52,FALSE,TRUE,FALSE
237710714,ZachXBT,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.106Z,16822,31.483,52,FALSE,TRUE,FALSE
237710715,The Obol Collective,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.064Z,16910,31.483,52,FALSE,TRUE,FALSE
237710716,Unruggable,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.126Z,15000,31.483,52,FALSE,TRUE,FALSE
237710717,SEAL Frameworks,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.069Z,16757,31.483,52,FALSE,TRUE,FALSE
237710718,human.tech,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.154Z,16899,31.483,52,FALSE,TRUE,FALSE
237710719,Protocol Guild,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.161Z,2821,31.483,52,FALSE,TRUE,FALSE
237710720,rotki,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.149Z,2797,31.483,52,FALSE,TRUE,FALSE
237710721,ECH Institute - EthCatHerders,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.163Z,16890,31.483,52,FALSE,TRUE,FALSE
237710722,SEAL Intel,100,Donor 28,USDC,1.1,1.0998889,2026-04-23T17:51:38.178Z,16759,31.483,52,FALSE,TRUE,FALSE
237710723,The Web3 OpSec Standard - W3OS,10,Donor 1,GIV,100,0.055817,2026-04-23T17:56:26.294Z,16772,8.945,29,FALSE,FALSE,FALSE
237710726,human.tech,8453,Donor 29,USDC,10,9.99823,2026-04-23T18:06:13.288Z,16899,26.059,2,FALSE,TRUE,FALSE
237710727,Protocol Guild,100,Donor 30,GIV,10000,5.6582,2026-04-23T18:58:12.207Z,2821,,,FALSE,FALSE,FALSE
237710728,Blockscout Open-Source Block Explorer,8453,Donor 31,DEGEN,0.0001,6.67E-08,2026-04-23T19:10:19.859Z,3452,0,-1,FALSE,FALSE,FALSE
237710730,SEAL 911,100,Donor 32,XDAI,1.2,1.1999676,2026-04-23T19:20:34.484Z,14585,,,FALSE,FALSE,FALSE
237710731,Open-Source AI Security Triage by HackenProof,8453,Donor 33,ETH,0.001,2.31368,2026-04-23T19:32:30.389Z,16785,22.027,-1,FALSE,TRUE,FALSE
237710733,CORE3. The open risk layer for Web3,8453,Donor 33,ETH,0.001,2.31368,2026-04-23T19:32:30.401Z,16845,22.027,-1,FALSE,TRUE,FALSE
237710734,human.tech,1,Donor 34,ETH,0.001,2.31368,2026-04-23T19:34:03.215Z,16899,54.126,1,FALSE,TRUE,FALSE
237710736,Revoke.cash,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:12.820Z,2955,,,FALSE,FALSE,FALSE
237710737,DeFiScan,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:12.835Z,14863,,,FALSE,FALSE,FALSE
237710738,Protocol Guild,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:12.889Z,2821,,,FALSE,FALSE,FALSE
237710740,Anticapture by blockful,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:13.041Z,16854,,,FALSE,FALSE,FALSE
237710741,rotki,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:13.054Z,2797,,,FALSE,FALSE,FALSE
237710742,SEAL Intel,100,Donor 35,HAUS,1,0.140389,2026-04-23T19:37:13.042Z,16759,,,FALSE,FALSE,FALSE
237710743,EIPsInsight,10,Donor 36,GIV,9000,5.06025,2026-04-23T19:58:29.647Z,14979,0,100,FALSE,TRUE,FALSE
237710744,ECH Institute - EthCatHerders,10,Donor 36,GIV,9000,5.06025,2026-04-23T19:58:29.658Z,16890,0,100,FALSE,TRUE,FALSE
237710745,human.tech,8453,Donor 37,USDC,1.02,1.01989698,2026-04-23T20:57:14.282Z,16899,81.818,39,FALSE,TRUE,FALSE
237710746,SEAL 911,8453,Donor 38,USDC,2,1.999668,2026-04-23T21:16:20.644Z,14585,,,FALSE,FALSE,FALSE
237710747,Blockscout Open-Source Block Explorer,8453,Donor 38,USDC,1,0.999834,2026-04-23T21:16:20.648Z,3452,,,FALSE,FALSE,FALSE
237710748,Sourcify,8453,Donor 38,USDC,2,1.999668,2026-04-23T21:16:20.657Z,16173,,,FALSE,FALSE,FALSE
237710749,Walletbeat,8453,Donor 38,USDC,5,4.99917,2026-04-23T21:16:20.680Z,16825,,,FALSE,FALSE,FALSE
237710750,EVMcrispr,8453,Donor 39,USDC,13,12.99727,2026-04-23T21:42:29.080Z,1350,16.026,2,FALSE,TRUE,FALSE
237710751,Assertions.eth On-chain Transaction Guards for Ethereum,8453,Donor 39,USDC,13,12.99727,2026-04-23T21:42:29.089Z,16793,16.026,2,FALSE,TRUE,FALSE
237710753,EVMcrispr,8453,Donor 40,USDC,5,4.9992,2026-04-23T21:48:03.468Z,1350,37.892,3,FALSE,TRUE,FALSE
237710754,Assertions.eth On-chain Transaction Guards for Ethereum,8453,Donor 40,USDC,5,4.9992,2026-04-23T21:48:03.466Z,16793,37.892,3,FALSE,TRUE,FALSE
237710756,SEAL 911,8453,Donor 41,USDC,10,9.99809,2026-04-23T21:50:25.044Z,14585,46.264,48,FALSE,TRUE,FALSE
237710757,Cyfrin/Solodit Tooling and Security Research,8453,Donor 41,USDC,5,4.999045,2026-04-23T21:50:25.043Z,16923,46.264,48,FALSE,TRUE,FALSE
237710758,Act,8453,Donor 41,USDC,5,4.999045,2026-04-23T21:50:25.043Z,16190,46.264,48,FALSE,TRUE,FALSE
237710759,Assertions.eth On-chain Transaction Guards for Ethereum,8453,Donor 41,USDC,10,9.99809,2026-04-23T21:50:25.046Z,16793,46.264,48,FALSE,TRUE,FALSE
237710760,Protocol Guild,8453,Donor 41,USDC,10,9.99809,2026-04-23T21:50:25.053Z,2821,46.264,48,FALSE,TRUE,FALSE
237710762,EVMcrispr,8453,Donor 41,USDC,5,4.999045,2026-04-23T21:50:25.065Z,1350,46.264,48,FALSE,TRUE,FALSE
237710763,Safe Multisig Transaction Hashes,8453,Donor 41,USDC,5,4.99895,2026-04-23T21:50:25.059Z,16199,46.264,48,FALSE,TRUE,FALSE
237710764,SEAL Safe Harbor,1,Donor 42,FINN,9,20.9196,2026-04-23T21:57:15.745Z,16747,16,51,TRUE,TRUE,FALSE
237710765,Symproof by BlockScience & Shield3,1,Donor 42,FINN,9,20.9196,2026-04-23T21:57:15.780Z,16922,16,51,TRUE,TRUE,FALSE
237710766,SEAL Certifications,1,Donor 42,FINN,9,20.9196,2026-04-23T21:57:15.781Z,16756,16,51,TRUE,TRUE,FALSE
237710767,Protocol Guild,1,Donor 42,FINN,9,20.9196,2026-04-23T21:57:15.813Z,2821,16,51,TRUE,TRUE,FALSE
237710768,SEAL 911,1,Donor 42,FINN,9,20.9196,2026-04-23T21:57:15.782Z,14585,16,51,TRUE,TRUE,FALSE
237710769,SEAL Intel,1,Donor 43,FINN,9,20.9196,2026-04-23T22:04:28.346Z,16759,16,51,TRUE,TRUE,FALSE
237710770,SEAL 911,1,Donor 43,FINN,9,20.9196,2026-04-23T22:04:28.349Z,14585,16,51,TRUE,TRUE,FALSE
237710771,SEAL Safe Harbor,1,Donor 43,FINN,9,20.9196,2026-04-23T22:04:28.354Z,16747,16,51,TRUE,TRUE,FALSE
237710772,SEAL Frameworks,1,Donor 43,FINN,9,20.9196,2026-04-23T22:04:28.375Z,16757,16,51,TRUE,TRUE,FALSE
237710773,SEAL Certifications,1,Donor 43,FINN,9,20.9196,2026-04-23T22:04:28.396Z,16756,16,51,TRUE,TRUE,FALSE
237710774,Canon Guard,1,Donor 43,FINN,1,2.3244,2026-04-23T22:04:28.386Z,16862,16,51,TRUE,TRUE,FALSE
237710775,Open-Source AI Security Triage by HackenProof,8453,Donor 44,ETH,0.004,9.31856,2026-04-23T22:06:30.956Z,16785,18.589,2,FALSE,TRUE,FALSE
237710776,Open-Source AI Security Triage by HackenProof,8453,Donor 44,ETH,0.02,46.598,2026-04-23T22:13:50.225Z,16785,18.589,2,FALSE,TRUE,FALSE
237710777,SEAL Intel,1,Donor 43,WETH,0.05,116.579,2026-04-23T22:15:21.580Z,16759,16,51,TRUE,TRUE,FALSE
237710778,SEAL Frameworks,1,Donor 43,WETH,0.05,116.579,2026-04-23T22:15:21.582Z,16757,16,51,TRUE,TRUE,FALSE
237710779,SEAL Certifications,1,Donor 43,WETH,0.8,1865.264,2026-04-23T22:15:21.589Z,16756,16,51,TRUE,TRUE,FALSE
237710780,SEAL Safe Harbor,1,Donor 43,WETH,0.05,116.579,2026-04-23T22:15:21.597Z,16747,16,51,TRUE,TRUE,FALSE
237710781,SEAL 911,1,Donor 43,WETH,0.05,116.579,2026-04-23T22:15:21.599Z,14585,16,51,TRUE,TRUE,FALSE
237710782,SEAL Certifications,100,Donor 45,XDAI,25,24.99645,2026-04-23T22:16:31.881Z,16756,0,99,FALSE,TRUE,FALSE
237710784,Symproof by BlockScience & Shield3,100,Donor 45,XDAI,25,24.99645,2026-04-23T22:16:31.894Z,16922,0,99,FALSE,TRUE,FALSE
237710785,Protocol Guild,100,Donor 45,XDAI,25,24.99645,2026-04-23T22:16:31.899Z,2821,0,99,FALSE,TRUE,FALSE
237710786,rotki,1,Donor 46,ETH,0.004206971,9.821005521,2026-04-23T22:28:45.491Z,2797,0,3,FALSE,FALSE,FALSE
237710787,Anticapture by blockful,8453,Donor 47,USDC,7.001113177,7.00025204,2026-04-23T22:30:21.508Z,16854,0,59,FALSE,TRUE,FALSE
237710789,CypherTalk Podcast: Security Education for Ethereum,137,Donor 48,USDC,5,4.999385,2026-04-23T22:33:23.106Z,16805,16.026,-1,FALSE,TRUE,FALSE
237710790,Rekt News - Ethereum's Security Intelligence Layer,137,Donor 48,USDC,5,4.999385,2026-04-23T22:33:23.108Z,16916,16.026,-1,FALSE,TRUE,FALSE
237710792,ZachXBT,137,Donor 48,USDC,5,4.999385,2026-04-23T22:33:23.105Z,16822,16.026,-1,FALSE,TRUE,FALSE
237710793,BlockThreat,137,Donor 48,USDC,5,4.999385,2026-04-23T22:33:23.133Z,16730,16.026,-1,FALSE,TRUE,FALSE
237710794,EVMcrispr,10,Donor 49,DAI,10,10,2026-04-23T22:35:08.826Z,1350,0,35,FALSE,FALSE,FALSE
237710795,Assertions.eth On-chain Transaction Guards for Ethereum,10,Donor 49,DAI,10,10,2026-04-23T22:35:08.929Z,16793,0,35,FALSE,FALSE,FALSE
237710797,Self-Custodial Agent Authorization for Ethereum,10,Donor 21,ETH,0.001,2.33405,2026-04-23T22:36:20.222Z,16790,0,94,FALSE,TRUE,FALSE
237710798,SEAL Safe Harbor,8453,Donor 50,USDC,2,1.999598,2026-04-23T22:36:41.195Z,16747,0,80,FALSE,TRUE,FALSE
237710799,EVMcrispr,8453,Donor 50,USDC,10,9.99799,2026-04-23T22:36:41.247Z,1350,0,80,FALSE,TRUE,FALSE
237710800,SEAL 911,8453,Donor 50,USDC,2,1.999598,2026-04-23T22:36:41.262Z,14585,0,80,FALSE,TRUE,FALSE
237710801,ZachXBT,8453,Donor 50,USDC,2,1.999598,2026-04-23T22:36:41.279Z,16822,0,80,FALSE,TRUE,FALSE
237710802,Verity: Formal Verification for Smart Contracts,1,Donor 51,USDC,22,21.996832,2026-04-23T22:44:34.201Z,16833,42.611,66,FALSE,TRUE,FALSE
237710803,ZachXBT,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.734Z,16822,42.611,66,FALSE,TRUE,FALSE
237710804,Walletbeat,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.883Z,16825,42.611,66,FALSE,TRUE,FALSE
237710805,tanuki42,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.884Z,16858,42.611,66,FALSE,TRUE,FALSE
237710806,Pharos Watch: Transparent Stablecoins Analytics,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.882Z,16843,42.611,66,FALSE,TRUE,FALSE
237710807,Safe Multisig Transaction Hashes,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.893Z,16199,42.611,66,FALSE,TRUE,FALSE
237710809,CrossBar Open Source Security Hardware Wallet,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.925Z,16940,42.611,66,FALSE,TRUE,FALSE
237710810,SEAL 911,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.888Z,14585,42.611,66,FALSE,TRUE,FALSE
237710811,SEAL Frameworks,1,Donor 51,USDC,13.37,13.36656391,2026-04-23T22:51:25.891Z,16757,42.611,66,FALSE,TRUE,FALSE
237710812,SEAL 911,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:26.934Z,14585,24.02,99,FALSE,TRUE,FALSE
237710813,SEAL Intel,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.180Z,16759,24.02,99,FALSE,TRUE,FALSE
237710814,SEAL Safe Harbor,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.201Z,16747,24.02,99,FALSE,TRUE,FALSE
237710815,SEAL Frameworks,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.209Z,16757,24.02,99,FALSE,TRUE,FALSE
237710816,ZachXBT,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.211Z,16822,24.02,99,FALSE,TRUE,FALSE
237710817,Verity: Formal Verification for Smart Contracts,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.220Z,16833,24.02,99,FALSE,TRUE,FALSE
237710818,rotki,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.246Z,2797,24.02,99,FALSE,TRUE,FALSE
237710819,SEAL Certifications,1,Donor 52,USDC,75,74.98845,2026-04-23T23:13:27.234Z,16756,24.02,99,FALSE,TRUE,FALSE
237710820,human.tech,8453,Donor 53,USDC,1,0.999861,2026-04-23T23:21:24.806Z,16899,72.487,4,FALSE,TRUE,FALSE
237710822,ZachXBT,100,Donor 54,GNO,0.06,7.2438,2026-04-23T23:52:36.989Z,16822,51.278,92,FALSE,TRUE,FALSE
237710823,SEAL 911,100,Donor 54,GNO,0.06,7.2438,2026-04-23T23:52:37.056Z,14585,51.278,92,FALSE,TRUE,FALSE
